"date","type","total_occurence","total_fatality","average_fatality","location","year"
"02-MAR-1939","Ford 6-AT-AS Tri-Motor",1,0,0,"Vancouver, BC","1939"
"11-JUN-1934","Ford C-4A (5-AT-D) Tri-Motor",1,0,0,"Camp Skeel, ...","1934"
"04-AUG-1930","Ford JR-3 (5-AT-C) Tri-Motor",2,0,0,"Ocotal, Nuev...","1930"
"21-MAR-1933","Ford JR-3 (5-AT-C) Tri-Motor",2,0,0,"Virginia Bea...","1933"
"21-FEB-1931","Ford Tri-Motor",1,0,0,"Arequipa Air...","1931"
"19-SEP-1931","Ford XB-906 (Tri-Motor)",1,2,2,"Dearborn, MI","1931"
"25-OCT-1993","GAF Nomad N.22",1,9,9,"Franz Josef ...","1993"
"06-JUN-1976","GAF Nomad N.22B",11,27,2.45,"Kota Kinabal...","1976"
"21-MAY-1977","GAF Nomad N.22B",11,27,2.45,"Wewak-Boram ...","1977"
"23-DEC-1979","GAF Nomad N.22B",11,27,2.45,"Manari Airpo...","1979"
"04-MAY-1981","GAF Nomad N.22B",11,27,2.45,"West Sepik p...","1981"
"18-JAN-1985","GAF Nomad N.22B",11,27,2.45,"Brisbane Int...","1985"
"07-MAR-1990","GAF Nomad N.22B",11,27,2.45,"Leongatha, VIC","1990"
"05-APR-1990","GAF Nomad N.22B",11,27,2.45,"Leongatha, VIC","1990"
"06-JUL-1992","GAF Nomad N.22B",11,27,2.45,"Reggio Calab...","1992"
"20-AUG-1995","GAF Nomad N.22B",11,27,2.45,"Jeremie Airp...","1995"
"02-JUN-2000","GAF Nomad N.22B",11,27,2.45,"Leopoldsburg...","2000"
"28-AUG-2006","GAF Nomad N.22B",11,27,2.45,"Salta-Martín...","2006"
"04-MAY-1991","GAF Nomad N.22BFP",1,0,0,"Bowling Gree...","1991"
"18-SEP-1998","GAF Nomad N.22S Searchmaster L",2,1,0.5,"Mona Island","1998"
"18-SEP-1998","GAF Nomad N.22S Searchmaster L",2,1,0.5,"Puerto Rico","1998"
"20-JUL-1987","GAF Nomad N.24A",9,24,2.67,"Tekapo Aerod...","1987"
"04-MAY-1990","GAF Nomad N.24A",9,24,2.67,"Wilmington-N...","1990"
"31-DEC-1990","GAF Nomad N.24A",9,24,2.67,"Corowa Airpo...","1990"
"01-JUN-1991","GAF Nomad N.24A",9,24,2.67,"Matthewtown","1991"
"12-FEB-1996","GAF Nomad N.24A",9,24,2.67,"Port-au-Prin...","1996"
"19-NOV-1997","GAF Nomad N.24A",9,24,2.67,"La Ceiba-Gol...","1997"
"24-NOV-1997","GAF Nomad N.24A",9,24,2.67,"La Ceiba","1997"
"10-FEB-2001","GAF Nomad N.24A",9,24,2.67,"Jacobkondre","2001"
"13-APR-2002","GAF Nomad N.24A",9,24,2.67,"Weston-on-th...","2002"
"29-NOV-2006","Grob G.180A SPn",1,1,1,"Mindelheim-M...","2006"
"26-DEC-1974","Grumman American G-1159 Gulfstream",9,20,2.22,"Lome Airport...","1974"
"06-FEB-1980","Grumman American G-1159 Gulfstream",9,20,2.22,"Ngaoundéré A...","1980"
"24-NOV-1985","Grumman American G-1159 Gulfstream",9,20,2.22,"Edmonton Int...","1985"
"04-SEP-1991","Grumman American G-1159 Gulfstream",9,20,2.22,"Kota Kinabalu","1991"
"12-OCT-1995","Grumman American G-1159 Gulfstream",9,20,2.22,"Cleveland-Ho...","1995"
"09-JAN-2005","Grumman American G-1159 Gulfstream",9,20,2.22,"Logan-Cache ...","2005"
"26-SEP-2005","Grumman American G-1159 Gulfstream",9,20,2.22,"Beaumont Mun...","2005"
"24-SEP-2007","Grumman American G-1159 Gulfstream",9,20,2.22,"Tixkokob","2007"
"19-OCT-2014","Grumman American G-1159 Gulfstream",9,20,2.22,"Calabozo","2014"
"05-NOV-2009","Grumman G-111 Albatross",1,0,0,"Fort Pierce-...","2009"
"24-JUN-1974","Grumman G-1159 Gulfstream II",7,37,5.29,"Kline, SC","1974"
"22-FEB-1976","Grumman G-1159 Gulfstream II",7,37,5.29,"Burlington I...","1976"
"26-SEP-1976","Grumman G-1159 Gulfstream II",7,37,5.29,"Hot Springs-...","1976"
"17-JUN-1991","Grumman G-1159 Gulfstream II",7,37,5.29,"Charallave-Ó...","1991"
"03-MAY-1995","Grumman G-1159 Gulfstream II",7,37,5.29,"Quito-Marisc...","1995"
"20-JUN-1996","Grumman G-1159 Gulfstream II",7,37,5.29,"Jos Airport ...","1996"
"12-AUG-2006","Grumman G-1159 Gulfstream II",7,37,5.29,"Torcoroma","2006"
"16-FEB-1999","Grumman G-1159 Gulfstream II SP",1,0,0,"Los Angeles-...","1999"
"11-JUL-1967","Grumman G-159 Gulfstream I",27,27,1,"Le Center, MN","1967"
"25-JUL-1967","Grumman G-159 Gulfstream I",27,27,1,"Harrisburg-Y...","1967"
"11-JUL-1975","Grumman G-159 Gulfstream I",27,27,1,"Dallas-Addis...","1975"
"24-SEP-1978","Grumman G-159 Gulfstream I",27,27,1,"Houston-Hobb...","1978"
"15-JUL-1983","Grumman G-159 Gulfstream I",27,27,1,"Bristol, VA/...","1983"
"31-MAY-1985","Grumman G-159 Gulfstream I",27,27,1,"Nashville Me...","1985"
"??-MAY-1988","Grumman G-159 Gulfstream I",27,27,1,"Yucatan","1988"
"??-JUN-1988","Grumman G-159 Gulfstream I",27,27,1,"","1988"
"??-DEC-1989","Grumman G-159 Gulfstream I",27,27,1,"Panama City-...","1989"
"05-FEB-1990","Grumman G-159 Gulfstream I",27,27,1,"Ibague-Peral...","1990"
"02-MAY-1990","Grumman G-159 Gulfstream I",27,27,1,"Montería-Los...","1990"
"23-AUG-1990","Grumman G-159 Gulfstream I",27,27,1,"Houston-Inte...","1990"
"11-OCT-1990","Grumman G-159 Gulfstream I",27,27,1,"Zacapú Airport","1990"
"22-JUN-1992","Grumman G-159 Gulfstream I",27,27,1,"Pantelleria ...","1992"
"28-JUN-1994","Grumman G-159 Gulfstream I",27,27,1,"Lyon Satolas...","1994"
"02-AUG-1996","Grumman G-159 Gulfstream I",27,27,1,"Lubi","1996"
"19-NOV-1996","Grumman G-159 Gulfstream I",27,27,1,"Toronto-Pear...","1996"
"06-APR-1997","Grumman G-159 Gulfstream I",27,27,1,"Goma Airport...","1997"
"19-FEB-1998","Grumman G-159 Gulfstream I",27,27,1,"Mogadishu In...","1998"
"19-JUL-2000","Grumman G-159 Gulfstream I",27,27,1,"Linneus, ME","2000"
"28-JUL-2000","Grumman G-159 Gulfstream I",27,27,1,"Montreal-Dor...","2000"
"24-JAN-2003","Grumman G-159 Gulfstream I",27,27,1,"Busia","2003"
"26-SEP-2005","Grumman G-159 Gulfstream I",27,27,1,"San Andrés","2005"
"03-JUN-2006","Grumman G-159 Gulfstream I",27,27,1,"Necoclí Airp...","2006"
"20-JUN-2012","Grumman G-159 Gulfstream I",27,27,1,"Pweto Airpor...","2012"
"22-MAR-2013","Grumman G-159 Gulfstream I",27,27,1,"Djolu Airport","2013"
"01-NOV-2015","Grumman G-159 Gulfstream I",27,27,1,"Kinshasa-N'D...","2015"
"28-OCT-1949","Grumman G-73 Mallard",25,36,1.44,"London Heath...","1949"
"24-MAY-1950","Grumman G-73 Mallard",25,36,1.44,"Charlotte-Do...","1950"
"27-JAN-1951","Grumman G-73 Mallard",25,36,1.44,"Jakarta-Kema...","1951"
"29-JUN-1951","Grumman G-73 Mallard",25,36,1.44,"Geneva-on-th...","1951"
"04-DEC-1951","Grumman G-73 Mallard",25,36,1.44,"Saint John A...","1951"
"10-JAN-1954","Grumman G-73 Mallard",25,36,1.44,"Shreveport, LA","1954"
"08-DEC-1954","Grumman G-73 Mallard",25,36,1.44,"St. John's A...","1954"
"14-JAN-1955","Grumman G-73 Mallard",25,36,1.44,"Crumlin, ON","1955"
"03-AUG-1955","Grumman G-73 Mallard",25,36,1.44,"Kemano, BC","1955"
"??-???-1958","Grumman G-73 Mallard",25,36,1.44,"","1958"
"04-APR-1963","Grumman G-73 Mallard",25,36,1.44,"Flin Flon Ai...","1963"
"18-FEB-1964","Grumman G-73 Mallard",25,36,1.44,"Osaka-Itami ...","1964"
"12-FEB-1965","Grumman G-73 Mallard",25,36,1.44,"Lake Hefner, OK","1965"
"03-MAY-1967","Grumman G-73 Mallard",25,36,1.44,"Huron-Howes ...","1967"
"27-MAY-1967","Grumman G-73 Mallard",25,36,1.44,"Pebbly Beach...","1967"
"06-MAY-1970","Grumman G-73 Mallard",25,36,1.44,"","1970"
"07-MAR-1972","Grumman G-73 Mallard",25,36,1.44,"Havana","1972"
"05-MAR-1974","Grumman G-73 Mallard",25,36,1.44,"Prince Ruper...","1974"
"30-SEP-1974","Grumman G-73 Mallard",25,36,1.44,"Alaska","1974"
"??-JUN-1975","Grumman G-73 Mallard",25,36,1.44,"Atlantic Oce...","1975"
"14-JAN-1979","Grumman G-73 Mallard",25,36,1.44,"Catalina Isl...","1979"
"28-OCT-1986","Grumman G-73 Mallard",25,36,1.44,"Christianste...","1986"
"18-SEP-1989","Grumman G-73 Mallard",25,36,1.44,"Christianste...","1989"
"18-SEP-1989","Grumman G-73 Mallard",25,36,1.44,"Christianste...","1989"
"23-OCT-2005","Grumman G-73 Mallard",25,36,1.44,"Miami Seapla...","2005"
"05-JUN-1987","Grumman G-73T Turbo Mallard",4,22,5.5,"San Juan","1987"
"18-SEP-1989","Grumman G-73T Turbo Mallard",4,22,5.5,"Christianste...","1989"
"18-MAR-1994","Grumman G-73T Turbo Mallard",4,22,5.5,"Key West Har...","1994"
"19-DEC-2005","Grumman G-73T Turbo Mallard",4,22,5.5,"Miami, FL","2005"
"10-AUG-2004","Grumman HU-16A Albatross",1,1,1,"Playa de la ...","2004"
"25-SEP-2003","Grumman HU-16C Albatross",1,2,2,"Fort Pierce-...","2003"
"22-AUG-1957","Grumman HU-16E Albatross",8,25,3.12,"Brooklyn CGA...","1957"
"03-JUL-1964","Grumman HU-16E Albatross",8,25,3.12,"Ketchikan, AK","1964"
"08-FEB-1967","Grumman HU-16E Albatross",8,25,3.12,"Saint Paul I...","1967"
"05-MAR-1967","Grumman HU-16E Albatross",8,25,3.12,"Gulf of Mexico","1967"
"15-JUN-1967","Grumman HU-16E Albatross",8,25,3.12,"Alaska","1967"
"07-AUG-1967","Grumman HU-16E Albatross",8,25,3.12,"San Luis Obi...","1967"
"21-SEP-1973","Grumman HU-16E Albatross",8,25,3.12,"Gulf of Mexico","1973"
"18-JUN-1991","Grumman HU-16E Albatross",8,25,3.12,"between Sant...","1991"
"15-OCT-1975","Grumman TC-4C (G-159 Gulfstream I)",1,9,9,"Cherry Point...","1975"
"14-DEC-1954","Grumman UF-1G Albatross",4,6,1.5,"Haines Munic...","1954"
"19-DEC-1955","Grumman UF-1G Albatross",4,6,1.5,"","1955"
"18-MAY-1957","Grumman UF-1G Albatross",4,6,1.5,"Salem Harbor...","1957"
"30-SEP-1961","Grumman UF-1G Albatross",4,6,1.5,"","1961"
"22-NOV-2004","Gulfstream Aerospace G-1159A Gulfst",2,12,6,"Houston-Will...","2004"
"04-JUL-2017","Gulfstream Aerospace G-1159A Gulfst",2,12,6,"Macanao","2017"
"03-MAY-1982","Gulfstream American G-1159 Gulfstre",4,39,9.75,"Qotur","1982"
"19-JAN-1990","Gulfstream American G-1159 Gulfstre",4,39,9.75,"Little Rock ...","1990"
"25-MAR-1997","Gulfstream American G-1159 Gulfstre",4,39,9.75,"New York-La ...","1997"
"29-MAR-2001","Gulfstream American G-1159 Gulfstre",4,39,9.75,"Aspen Airpor...","2001"
"24-JUL-1995","Gulfstream G-IV",9,14,1.56,"Denver-Arapa...","1995"
"30-OCT-1996","Gulfstream G-IV",9,14,1.56,"Chicago-Exec...","1996"
"01-DEC-2004","Gulfstream G-IV",9,14,1.56,"Teterboro Ai...","2004"
"30-JAN-2011","Gulfstream G-IV",9,14,1.56,"Papeete-Faaa...","2011"
"12-FEB-2012","Gulfstream G-IV",9,14,1.56,"Bukavu-Kavum...","2012"
"13-JUL-2012","Gulfstream G-IV",9,14,1.56,"Le Castellet...","2012"
"31-MAY-2014","Gulfstream G-IV",9,14,1.56,"Bedford-Hans...","2014"
"13-MAR-2015","Gulfstream G-IV",9,14,1.56,"Niigata Airp...","2015"
"10-APR-2015","Gulfstream G-IV",9,14,1.56,"Caribbean Sea","2015"
"14-FEB-2002","Gulfstream G-V",3,0,0,"West Palm Be...","2002"
"01-JUN-2007","Gulfstream G-V",3,0,0,"Zürich-Klote...","2007"
"22-SEP-2012","Gulfstream G-V",3,0,0,"San Francisc...","2012"
"31-OCT-2011","Gulfstream G150",1,0,0,"Key West Int...","2011"
"14-JAN-2014","Gulfstream G200",3,0,0,"Savannah, GA","2014"
"01-DEC-2015","Gulfstream G200",3,0,0,"Chennai Airp...","2015"
"25-JAN-2018","Gulfstream G200",3,0,0,"Abuja Intern...","2018"
"11-APR-2017","Gulfstream G450",1,0,0,"Salzburg-W. ...","2017"
"10-DEC-2013","Gulfstream G550",1,0,0,"London-Stans...","2013"
"02-APR-2011","Gulfstream G650",1,4,4,"Roswell Inte...","2011"
"28-JUL-2016","Gulfstream G650ER",1,0,0,"Colorado Spr...","2016"
"14-FEB-2011","Gulfstream GV-SP (G550)",1,0,0,"Appleton-Out...","2011"
"??-FEB-1991","Gulfstream III",3,0,0,"Baghdad","1991"
"??-FEB-1991","Gulfstream III",3,0,0,"Baghdad","1991"
"24-NOV-2014","Gulfstream III",3,0,0,"London-Biggi...","2014"
"20-JUN-1971","HAL-748",16,74,4.62,"Madras Airpo...","1971"
"09-DEC-1971","HAL-748",16,74,4.62,"Cumbum","1971"
"17-DEC-1971","HAL-748",16,74,4.62,"Trivandrum A...","1971"
"12-MAY-1972","HAL-748",16,74,4.62,"Cochin Airpo...","1972"
"09-JUL-1972","HAL-748",16,74,4.62,"Belgaum-Samb...","1972"
"15-MAR-1973","HAL-748",16,74,4.62,"Hyderabad-Be...","1973"
"01-MAY-1973","HAL-748",16,74,4.62,"Hyderabad-Be...","1973"
"07-MAR-1975","HAL-748",16,74,4.62,"Rajkot-Civil...","1975"
"21-JUN-1979","HAL-748",16,74,4.62,"Mangalore Ai...","1979"
"04-AUG-1979","HAL-748",16,74,4.62,"Panvel","1979"
"16-JUN-1981","HAL-748",16,74,4.62,"Tirupati Air...","1981"
"19-AUG-1981","HAL-748",16,74,4.62,"Mangalore-Ba...","1981"
"05-MAR-1984","HAL-748",16,74,4.62,"Hyderabad-Be...","1984"
"10-AUG-1984","HAL-748",16,74,4.62,"Bangalore-Hi...","1984"
"23-OCT-1986","HAL-748",16,74,4.62,"Indore Airpo...","1986"
"11-JAN-1999","HAL-748",16,74,4.62,"Arakkonam Na...","1999"
"13-SEP-1991","HAL/Dornier 228-101",1,0,0,"Chennai (Mad...","1991"
"20-JUN-1988","HAL/Dornier 228-201",4,0,0,"Guna Airport...","1988"
"22-SEP-1988","HAL/Dornier 228-201",4,0,0,"Aurangabad-C...","1988"
"30-JUL-1998","HAL/Dornier 228-201",4,0,0,"Cochin Airpo...","1998"
"09-JUN-2002","HAL/Dornier 228-201",4,0,0,"Jaipur-Sanga...","2002"
"29-SEP-1969","Handley Page HP-137 Jetstream 1",2,11,5.5,"Courtyard Farm","1969"
"06-MAR-1970","Handley Page HP-137 Jetstream 1",2,11,5.5,"St. Moritz-S...","1970"
"17-APR-1981","Handley Page HP-137 Jetstream III",1,13,13,"Fort Collins...","1981"
"31-MAY-1937","Handley Page HP.42E",2,8,4,"Karachi","1937"
"01-MAR-1940","Handley Page HP.42E",2,8,4,"Dibba, Oman ...","1940"
"07-NOV-1939","Handley Page HP.42W",3,0,0,"Tiverton, Devon","1939"
"19-MAR-1940","Handley Page HP.42W",3,0,0,"Bristol-Whit...","1940"
"19-MAR-1940","Handley Page HP.42W",3,0,0,"Bristol-Whit...","1940"
"02-DEC-1945","Handley Page HP.68 Hermes 1",1,2,2,"Radlett Airf...","1945"
"26-MAY-1952","Handley Page HP.81 Hermes IV",3,1,0.33,"Atar","1952"
"04-MAR-1956","Handley Page HP.81 Hermes IV",3,1,0.33,"Nicosia Airp...","1956"
"09-OCT-1960","Handley Page HP.81 Hermes IV",3,1,0.33,"Southend Mun...","1960"
"23-JUL-1952","Handley Page HP.81 Hermes IVA",7,17,2.43,"Pithiviers A...","1952"
"25-AUG-1952","Handley Page HP.81 Hermes IVA",7,17,2.43,"Trapani","1952"
"05-AUG-1956","Handley Page HP.81 Hermes IVA",7,17,2.43,"Karachi-Drig...","1956"
"05-NOV-1956","Handley Page HP.81 Hermes IVA",7,17,2.43,"Blackbushe A...","1956"
"01-SEP-1957","Handley Page HP.81 Hermes IVA",7,17,2.43,"Calcutta-Dum...","1957"
"01-APR-1958","Handley Page HP.81 Hermes IVA",7,17,2.43,"Meesden Green","1958"
"08-MAR-1960","Handley Page HP.81 Hermes IVA",7,17,2.43,"London Airpo...","1960"
"10-APR-1951","Handley Page HP.82 Hermes V",1,0,0,"Chilbolton","1951"
"30-AUG-1958","Handley Page HPR-7 Herald 100",1,0,0,"Milford","1958"
"07-MAY-1972","Handley Page HPR-7 Herald 101",3,6,2,"Valledupar A...","1972"
"02-NOV-1973","Handley Page HPR-7 Herald 101",3,6,2,"Villavicenci...","1973"
"22-JUN-1975","Handley Page HPR-7 Herald 101",3,6,2,"La Libertad","1975"
"24-FEB-1969","Handley Page HPR-7 Herald 201",1,36,36,"Tainan","1969"
"17-MAR-1965","Handley Page HPR-7 Herald 202",2,38,19,"Upper Musquo...","1965"
"11-SEP-1984","Handley Page HPR-7 Herald 202",2,38,19,"Bandundu Air...","1984"
"04-NOV-1970","Handley Page HPR-7 Herald 203",3,0,0,"Roma-Ciampin...","1970"
"24-DEC-1974","Handley Page HPR-7 Herald 203",3,0,0,"Jersey-State...","1974"
"11-JUN-1984","Handley Page HPR-7 Herald 203",3,0,0,"Bournemouth ...","1984"
"19-NOV-1970","Handley Page HPR-7 Herald 204",1,0,0,"Manila Inter...","1970"
"10-APR-1965","Handley Page HPR-7 Herald 207",1,54,54,"Damascus","1965"
"03-NOV-1967","Handley Page HPR-7 Herald 214",2,21,10.5,"Curitiba-Afo...","1967"
"08-APR-1997","Handley Page HPR-7 Herald 214",2,21,10.5,"Bournemouth ...","1997"
"05-NOV-1989","Handley Page HPR-7 Herald 401",2,13,6.5,"Roncesvalles...","1989"
"16-SEP-1991","Handley Page HPR-7 Herald 401",2,13,6.5,"Barranquilla...","1991"
"04-AUG-1953","Handley Page HPR.1 Marathon 1A",1,0,0,"Myaungmya","1953"
"30-DEC-1921","Handley Page O/10",2,5,2.5,"Berck-sur-Mer","1921"
"14-JAN-1922","Handley Page O/10",2,5,2.5,"Paris-Le Bou...","1922"
"25-FEB-1920","Handley Page O/400",3,4,1.33,"El Shereik","1920"
"30-JUN-1920","Handley Page O/400",3,4,1.33,"Östanå","1920"
"14-DEC-1920","Handley Page O/400",3,4,1.33,"Golders Green","1920"
"23-FEB-1920","Handley Page O/7",2,0,0,"Acadia Sidin...","1920"
"02-MAR-1921","Handley Page O/7",2,0,0,"Meerut","1921"
"21-OCT-1926","Handley Page W.10",3,11,3.67,"English Channel","1926"
"17-JUN-1929","Handley Page W.10",3,11,3.67,"Dungeness","1929"
"22-SEP-1934","Handley Page W.10",3,11,3.67,"Aston Clinto...","1934"
"10-JUL-1923","Handley Page W.8",1,0,0,"Poix","1923"
"15-FEB-1928","Handley Page W.8b",1,0,0,"Abbeville","1928"
"30-OCT-1930","Handley Page W.8g",1,3,3,"Boulogne, Paris","1930"
"31-MAY-1930","Handley Page W.9a Hampstead",1,0,0,"Mount Misim","1930"
"19-JUN-1999","Harbin Yunshuji Y-11",1,0,0,"Xinjiang Pro...","1999"
"04-MAR-1995","Harbin Yunshuji Y-12",1,0,0,"Bom Jesus, AC","1995"
"26-SEP-1992","Harbin Yunshuji Y-12 II",14,69,4.93,"Lukla Airpor...","1992"
"05-DEC-1992","Harbin Yunshuji Y-12 II",14,69,4.93,"Choibalsan A...","1992"
"14-MAY-1993","Harbin Yunshuji Y-12 II",14,69,4.93,"Atalaya","1993"
"08-NOV-1993","Harbin Yunshuji Y-12 II",14,69,4.93,"Jomsom Airpo...","1993"
"13-DEC-1993","Harbin Yunshuji Y-12 II",14,69,4.93,"Phonesavanh","1993"
"02-FEB-1995","Harbin Yunshuji Y-12 II",14,69,4.93,"Kuala Lumpur...","1995"
"04-APR-1995","Harbin Yunshuji Y-12 II",14,69,4.93,"Iquitos Airp...","1995"
"21-JUN-1996","Harbin Yunshuji Y-12 II",14,69,4.93,"Changhai Air...","1996"
"10-JUN-1997","Harbin Yunshuji Y-12 II",14,69,4.93,"Mandalgobi A...","1997"
"26-MAY-1998","Harbin Yunshuji Y-12 II",14,69,4.93,"Erdenet","1998"
"19-OCT-2000","Harbin Yunshuji Y-12 II",14,69,4.93,"Sam Neua","2000"
"14-FEB-2002","Harbin Yunshuji Y-12 II",14,69,4.93,"Sam Neua Air...","2002"
"15-JUN-2008","Harbin Yunshuji Y-12 II",14,69,4.93,"Chifeng","2008"
"16-MAY-2013","Harbin Yunshuji Y-12 II",14,69,4.93,"Shenyang-Tao...","2013"
"29-OCT-2007","Hawker 800XP",3,0,0,"Santa Ana-Jo...","2007"
"06-FEB-2010","Hawker 800XP",3,0,0,"Washington-D...","2010"
"02-JAN-2017","Hawker 800XP",3,0,0,"Scottsdale A...","2017"
"19-DEC-2010","Hawker Beech 390 Premier IA",5,11,2.2,"St. Moritz-S...","2010"
"22-SEP-2012","Hawker Beech 390 Premier IA",5,11,2.2,"Delhi-Indira...","2012"
"20-FEB-2013","Hawker Beech 390 Premier IA",5,11,2.2,"Thomson-McDu...","2013"
"04-MAR-2013","Hawker Beech 390 Premier IA",5,11,2.2,"Annemasse Ai...","2013"
"17-MAR-2013","Hawker Beech 390 Premier IA",5,11,2.2,"South Bend R...","2013"
"06-MAY-1991","Hawker Siddeley BH-125-400A",1,0,0,"Shreveport, LA","1991"
"24-FEB-1966","Hawker Siddeley DH-125-1A",2,0,0,"Des Moines A...","1966"
"10-DEC-1981","Hawker Siddeley DH-125-1A",2,0,0,"Laredo Inter...","1981"
"26-JUN-2006","Hawker Siddeley DH-125-3A",1,0,0,"Barcelona-Ge...","2006"
"04-NOV-2013","Hawker Siddeley DH-125-400A",1,0,0,"Buena Vista,...","2013"
"03-JUN-1966","Hawker Siddeley HS-121 Trident 1C",6,122,20.33,"Felthorpe","1966"
"03-JUL-1968","Hawker Siddeley HS-121 Trident 1C",6,122,20.33,"London-Heath...","1968"
"03-JUL-1968","Hawker Siddeley HS-121 Trident 1C",6,122,20.33,"London-Heath...","1968"
"29-JUL-1969","Hawker Siddeley HS-121 Trident 1C",6,122,20.33,"London-Heath...","1969"
"18-JUN-1972","Hawker Siddeley HS-121 Trident 1C",6,122,20.33,"Staines","1972"
"28-DEC-1975","Hawker Siddeley HS-121 Trident 1C",6,122,20.33,"London-Heath...","1975"
"30-JUN-1966","Hawker Siddeley HS-121 Trident 1E",3,0,0,"Kuwait Inter...","1966"
"22-JUL-1974","Hawker Siddeley HS-121 Trident 1E",3,0,0,"Nicosia Airp...","1974"
"15-SEP-1975","Hawker Siddeley HS-121 Trident 1E",3,0,0,"Bilbao Airpo...","1975"
"22-JUL-1974","Hawker Siddeley HS-121 Trident 2E",8,130,16.25,"Nicosia Airp...","1974"
"14-MAR-1979","Hawker Siddeley HS-121 Trident 2E",8,130,16.25,"Beijing","1979"
"26-APR-1982","Hawker Siddeley HS-121 Trident 2E",8,130,16.25,"Yangsuo","1982"
"27-FEB-1983","Hawker Siddeley HS-121 Trident 2E",8,130,16.25,"Fuzhou Airpo...","1983"
"05-MAY-1983","Hawker Siddeley HS-121 Trident 2E",8,130,16.25,"Chunchon Air...","1983"
"14-SEP-1983","Hawker Siddeley HS-121 Trident 2E",8,130,16.25,"Guilin Airpo...","1983"
"31-AUG-1988","Hawker Siddeley HS-121 Trident 2E",8,130,16.25,"Hong Kong-Ka...","1988"
"22-MAR-1990","Hawker Siddeley HS-121 Trident 2E",8,130,16.25,"Guilin Airpo...","1990"
"19-JAN-1971","Hawker Siddeley HS-121 Trident 3B",2,63,31.5,"Bedford-Thur...","1971"
"10-SEP-1976","Hawker Siddeley HS-121 Trident 3B",2,63,31.5,"Vrbovec","1976"
"19-JUN-1981","Hawker Siddeley HS-125-1A",2,10,5,"Narsarsuaq","1981"
"16-MAR-1991","Hawker Siddeley HS-125-1A",2,10,5,"San Diego-Br...","1991"
"26-JAN-1979","Hawker Siddeley HS-125-1A-522",5,6,1.2,"Taos Airport...","1979"
"??-APR-1983","Hawker Siddeley HS-125-1A-522",5,6,1.2,"Montreal-St....","1983"
"29-JUN-1983","Hawker Siddeley HS-125-1A-522",5,6,1.2,"Houston-Hobb...","1983"
"02-AUG-1986","Hawker Siddeley HS-125-1A-522",5,6,1.2,"Bedford-Virg...","1986"
"09-JUL-1999","Hawker Siddeley HS-125-1A-522",5,6,1.2,"Toluca Airpo...","1999"
"16-DEC-2002","Hawker Siddeley HS-125-1A-731",1,0,0,"Seattle-Boei...","2002"
"30-MAY-1994","Hawker Siddeley HS-125-3A",1,0,0,"Waukegan Mem...","1994"
"23-DEC-1967","Hawker Siddeley HS-125-3B",3,4,1.33,"London-Luton...","1967"
"20-JUL-1970","Hawker Siddeley HS-125-3B",3,4,1.33,"Edinburgh-Tu...","1970"
"30-JAN-1990","Hawker Siddeley HS-125-3B",3,4,1.33,"Columbia Reg...","1990"
"07-APR-1995","Hawker Siddeley HS-125-400",1,0,0,"Santo Doming...","1995"
"05-DEC-1987","Hawker Siddeley HS-125-400A",1,2,2,"Lexington-Bl...","1987"
"12-FEB-2002","Hawker Siddeley HS-125-400B",1,0,0,"Lanseria Air...","2002"
"21-NOV-2003","Hawker Siddeley HS-125-403B",1,0,0,"Luanda-4 de ...","2003"
"28-APR-1977","Hawker Siddeley HS-125-600A",3,4,1.33,"McLean, VA","1977"
"??-???-1997","Hawker Siddeley HS-125-600A",3,4,1.33,"Monterrey-Ge...","1997"
"21-FEB-2005","Hawker Siddeley HS-125-600A",3,4,1.33,"Bromont Airp...","2005"
"20-NOV-1975","Hawker Siddeley HS-125-600B",3,1,0.33,"Dunsfold Air...","1975"
"18-JAN-1988","Hawker Siddeley HS-125-600B",3,1,0.33,"Houston-Will...","1988"
"??-MAY-2001","Hawker Siddeley HS-125-600B",3,1,0.33,"Lagos-Murtal...","2001"
"07-NOV-1985","Hawker Siddeley HS-125-F400A",3,0,0,"Sparta-White...","1985"
"01-FEB-2008","Hawker Siddeley HS-125-F400A",3,0,0,"Fort Lauderd...","2008"
"14-FEB-2014","Hawker Siddeley HS-125-F400A",3,0,0,"Bournemouth ...","2014"
"21-MAR-1965","Hawker Siddeley HS-748",66,389,5.89,"Leeds/Bradfo...","1965"
"15-AUG-1967","Hawker Siddeley HS-748",66,389,5.89,"Portsmouth A...","1967"
"15-AUG-1967","Hawker Siddeley HS-748",66,389,5.89,"Portsmouth A...","1967"
"20-AUG-1968","Hawker Siddeley HS-748",66,389,5.89,"Maturín-Quir...","1968"
"06-OCT-1968","Hawker Siddeley HS-748",66,389,5.89,"","1968"
"05-AUG-1969","Hawker Siddeley HS-748",66,389,5.89,"Zamboanga","1969"
"23-AUG-1969","Hawker Siddeley HS-748",66,389,5.89,"Santiago Air...","1969"
"14-DEC-1969","Hawker Siddeley HS-748",66,389,5.89,"Uberlandia A...","1969"
"21-APR-1970","Hawker Siddeley HS-748",66,389,5.89,"Cabanatuan","1970"
"30-MAY-1970","Hawker Siddeley HS-748",66,389,5.89,"Havana-José ...","1970"
"22-JAN-1971","Hawker Siddeley HS-748",66,389,5.89,"Accra-Kotoka...","1971"
"06-JAN-1972","Hawker Siddeley HS-748",66,389,5.89,"Chetumal","1972"
