"date","type","total_occurence","total_fatality","average_fatality","location","year"
"31-OCT-1944","Douglas C-47 (DC-3)",429,1316,3.07,"Beny-sur-Mer...","1944"
"01-NOV-1944","Douglas C-47 (DC-3)",429,1316,3.07,"Querqueville...","1944"
"08-NOV-1944","Douglas C-47 (DC-3)",429,1316,3.07,"Brisbane","1944"
"10-NOV-1944","Douglas C-47 (DC-3)",429,1316,3.07,"Yunnanyi","1944"
"11-NOV-1944","Douglas C-47 (DC-3)",429,1316,3.07,"Castel Benito","1944"
"13-NOV-1944","Douglas C-47 (DC-3)",429,1316,3.07,"Casper AAF, WY","1944"
"17-NOV-1944","Douglas C-47 (DC-3)",429,1316,3.07,"Lawrencevill...","1944"
"06-DEC-1944","Douglas C-47 (DC-3)",429,1316,3.07,"Liège-Bierse...","1944"
"13-DEC-1944","Douglas C-47 (DC-3)",429,1316,3.07,"Marrakech Ai...","1944"
"16-DEC-1944","Douglas C-47 (DC-3)",429,1316,3.07,"Lawrencevill...","1944"
"22-DEC-1944","Douglas C-47 (DC-3)",429,1316,3.07,"Nadens-Dawst...","1944"
"25-DEC-1944","Douglas C-47 (DC-3)",429,1316,3.07,"Chilbolton","1944"
"05-JAN-1945","Douglas C-47 (DC-3)",429,1316,3.07,"Sumner, IL","1945"
"06-JAN-1945","Douglas C-47 (DC-3)",429,1316,3.07,"Jorhat","1945"
"11-JAN-1945","Douglas C-47 (DC-3)",429,1316,3.07,"Lawrencevill...","1945"
"26-JAN-1945","Douglas C-47 (DC-3)",429,1316,3.07,"Birmingham A...","1945"
"02-FEB-1945","Douglas C-47 (DC-3)",429,1316,3.07,"Montieri","1945"
"22-FEB-1945","Douglas C-47 (DC-3)",429,1316,3.07,"Tanuan","1945"
"03-MAR-1945","Douglas C-47 (DC-3)",429,1316,3.07,"Ledo","1945"
"05-MAR-1945","Douglas C-47 (DC-3)",429,1316,3.07,"Dobodura","1945"
"05-MAR-1945","Douglas C-47 (DC-3)",429,1316,3.07,"Dobodura","1945"
"13-MAR-1945","Douglas C-47 (DC-3)",429,1316,3.07,"Shwebo","1945"
"14-MAR-1945","Douglas C-47 (DC-3)",429,1316,3.07,"Bhamo Airpor...","1945"
"15-MAR-1945","Douglas C-47 (DC-3)",429,1316,3.07,"Kerman Airpo...","1945"
"24-MAR-1945","Douglas C-47 (DC-3)",429,1316,3.07,"Henderson Fi...","1945"
"25-MAR-1945","Douglas C-47 (DC-3)",429,1316,3.07,"Taza","1945"
"01-APR-1945","Douglas C-47 (DC-3)",429,1316,3.07,"Bhamo","1945"
"17-APR-1945","Douglas C-47 (DC-3)",429,1316,3.07,"unknown","1945"
"20-APR-1945","Douglas C-47 (DC-3)",429,1316,3.07,"Sweetwater, TX","1945"
"23-APR-1945","Douglas C-47 (DC-3)",429,1316,3.07,"Helmstedt Ad...","1945"
"06-MAY-1945","Douglas C-47 (DC-3)",429,1316,3.07,"unknown","1945"
"09-MAY-1945","Douglas C-47 (DC-3)",429,1316,3.07,"unknown","1945"
"15-MAY-1945","Douglas C-47 (DC-3)",429,1316,3.07,"Angers-Arvil...","1945"
"27-MAY-1945","Douglas C-47 (DC-3)",429,1316,3.07,"","1945"
"29-MAY-1945","Douglas C-47 (DC-3)",429,1316,3.07,"Mingaladon","1945"
"05-JUN-1945","Douglas C-47 (DC-3)",429,1316,3.07,"Sakden","1945"
"08-JUN-1945","Douglas C-47 (DC-3)",429,1316,3.07,"unknown","1945"
"09-JUL-1945","Douglas C-47 (DC-3)",429,1316,3.07,"Savannah-Hun...","1945"
"03-AUG-1945","Douglas C-47 (DC-3)",429,1316,3.07,"Biloxi-Keesl...","1945"
"05-AUG-1945","Douglas C-47 (DC-3)",429,1316,3.07,"Selvogur, Nes","1945"
"23-AUG-1945","Douglas C-47 (DC-3)",429,1316,3.07,"Jilin","1945"
"06-SEP-1945","Douglas C-47 (DC-3)",429,1316,3.07,"unknown","1945"
"16-OCT-1945","Douglas C-47 (DC-3)",429,1316,3.07,"unknown","1945"
"20-DEC-1945","Douglas C-47 (DC-3)",429,1316,3.07,"unknown","1945"
"??-???-1945","Douglas C-47 (DC-3)",429,1316,3.07,"Ostia","1945"
"09-JAN-1946","Douglas C-47 (DC-3)",429,1316,3.07,"Changchun","1946"
"17-MAR-1946","Douglas C-47 (DC-3)",429,1316,3.07,"Nanjing","1946"
"24-APR-1946","Douglas C-47 (DC-3)",429,1316,3.07,"Tarawa Atoll","1946"
"26-APR-1946","Douglas C-47 (DC-3)",429,1316,3.07,"San José-La ...","1946"
"19-AUG-1946","Douglas C-47 (DC-3)",429,1316,3.07,"Bled","1946"
"07-FEB-1947","Douglas C-47 (DC-3)",429,1316,3.07,"Chongqing Ai...","1947"
"26-FEB-1947","Douglas C-47 (DC-3)",429,1316,3.07,"Point Lookou...","1947"
"12-MAR-1947","Douglas C-47 (DC-3)",429,1316,3.07,"Bandung","1947"
"18-MAY-1947","Douglas C-47 (DC-3)",429,1316,3.07,"Malaybalay","1947"
"30-MAY-1947","Douglas C-47 (DC-3)",429,1316,3.07,"Palanquero-G...","1947"
"31-JUL-1947","Douglas C-47 (DC-3)",429,1316,3.07,"Yumen province","1947"
"24-MAY-1948","Douglas C-47 (DC-3)",429,1316,3.07,"Madrid Air Base","1948"
"03-JUN-1948","Douglas C-47 (DC-3)",429,1316,3.07,"","1948"
"03-JUN-1948","Douglas C-47 (DC-3)",429,1316,3.07,"","1948"
"17-JUN-1948","Douglas C-47 (DC-3)",429,1316,3.07,"Pastaza-Shel...","1948"
"09-MAY-1949","Douglas C-47 (DC-3)",429,1316,3.07,"Volcán Tungu...","1949"
"09-DEC-1949","Douglas C-47 (DC-3)",429,1316,3.07,"Baja California","1949"
"06-FEB-1950","Douglas C-47 (DC-3)",429,1316,3.07,"Cali","1950"
"21-FEB-1950","Douglas C-47 (DC-3)",429,1316,3.07,"Campoalegre,...","1950"
